Date,Open,High,Low,Close,Adj Close,Volume,returns,cumulative_returns,50_ma,200_ma
2020-05-27,79.03500366210938,79.67749786376953,78.27249908447266,79.52749633789062,77.57794952392578,112945200,0.0043569422453433315,1.059130943523024,69.94615005493164,
2020-05-28,79.19249725341797,80.86000061035156,78.90750122070312,79.5625,77.61211395263672,133560800,0.0004401454053155618,1.0595971151414432,70.27310005187988,
2020-05-29,79.8125,80.2874984741211,79.11750030517578,79.48500061035156,77.53651428222656,153532400,-0.0009740693121563782,1.0585649941083344,70.62945007324218,
2020-06-01,79.4375,80.5875015258789,79.30249786376953,80.4625015258789,78.49004364013672,80791200,0.012297929269941221,1.0715831515335144,71.01480010986329,
2020-06-02,80.1875,80.86000061035156,79.73249816894531,80.83499908447266,78.85340881347656,87642800,0.004629455355348977,1.0765439978930829,71.48530006408691,
2020-06-03,81.16500091552734,81.55000305175781,80.57499694824219,81.27999877929688,79.28751373291016,104491200,0.005505037420229231,1.0824704128860074,71.98905006408691,
2020-06-04,81.09750366210938,81.40499877929688,80.19499969482422,80.58000183105469,78.60466766357422,87560400,-0.008612167307518348,1.0731479965847948,72.36625007629395,
2020-06-05,80.8375015258789,82.9375,80.80750274658203,82.875,80.8434066772461,137250400,0.02848098928760323,1.1037123131795392,72.79615005493164,
2020-06-08,82.5625,83.4000015258789,81.83000183105469,83.36499786376953,81.3213882446289,95654400,0.005912493077158798,1.1102380045903881,73.17125,
2020-06-09,83.03500366210938,86.40249633789062,83.00250244140625,85.99749755859375,83.88936614990234,147712400,0.03157799750833212,1.145297097532999,73.65249992370606,
2020-06-10,86.9749984741211,88.69249725341797,86.52249908447266,88.20999908447266,86.04761505126953,166651600,0.025727510551937005,1.1747627406948822,74.14264991760254,
2020-06-11,87.32749938964844,87.76499938964844,83.87000274658203,83.9749984741211,81.91643524169922,201662400,-0.0480104370741008,1.1183618680557523,74.5506999206543,
2020-06-12,86.18000030517578,86.94999694824219,83.55500030517578,84.69999694824219,82.62366485595703,200146000,0.008633503867755632,1.128017249569162,75.04014984130859,
2020-06-15,83.3125,86.41999816894531,83.1449966430664,85.74749755859375,83.64547729492188,138808800,0.012367185927901092,1.1419676486244634,75.53044982910156,
2020-06-16,87.86499786376953,88.30000305175781,86.18000030517578,88.0199966430664,85.86228942871094,165428800,0.026502220463282766,1.1722323270102455,76.08379974365235,
2020-06-17,88.7874984741211,88.8499984741211,87.77249908447266,87.89749908447266,85.74279022216797,114406400,-0.0013917014685934648,1.1706009295592126,76.52939971923828,
2020-06-18,87.85250091552734,88.36250305175781,87.30500030517578,87.93250274658203,85.77691650390625,96820400,0.0003982327423870391,1.1710671011776317,76.99089981079102,
2020-06-19,88.66000366210938,89.13999938964844,86.2874984741211,87.43000030517578,85.28673553466797,264476000,-0.005714638224894375,1.1643748763573258,77.40914978027344,
2020-06-22,87.83499908447266,89.86499786376953,87.7874984741211,89.71749877929688,87.51815795898438,135445200,0.0261637706294926,1.1948393135490827,77.8635498046875,
2020-06-23,91.0,93.09500122070312,90.56749725341797,91.63249969482422,89.38623809814453,212155600,0.021344787155047618,1.220342904381271,78.32994979858398,
2020-06-24,91.25,92.19750213623047,89.62999725341797,90.01499938964844,87.80836486816406,192623200,-0.017652037329143666,1.1988013658787773,78.6949998474121,
2020-06-25,90.17500305175781,91.25,89.39250183105469,91.20999908447266,88.97406768798828,137522400,0.013275561883319131,1.2147161275973084,79.09704986572265,
2020-06-26,91.10250091552734,91.33000183105469,88.25499725341797,88.40750122070312,86.24028015136719,205256800,-0.030725774497311842,1.1773930337825056,79.43174987792969,
2020-06-29,88.3125,90.5425033569336,87.81999969482422,90.44499969482422,88.22784423828125,130646000,0.02304666963762081,1.204528022065727,79.82664993286133,
2020-06-30,90.0199966430664,91.49500274658203,90.0,91.19999694824219,88.9643325805664,140223200,0.008347584233129979,1.2145829211910861,80.26599990844727,
2020-07-01,91.27999877929688,91.83999633789062,90.97750091552734,91.02749633789062,88.7960433959961,110737200,-0.0018914541241646932,1.2122855933156593,80.74469985961915,
2020-07-02,91.9625015258789,92.61750030517578,90.91000366210938,91.02749633789062,88.7960433959961,114041600,0.0,1.2122855933156593,81.18474975585937,
2020-07-06,92.5,93.94499969482422,92.46749877929688,93.4625015258789,91.17134857177734,118655600,0.026750215989129744,1.2447144947773636,81.67884979248046,
2020-07-07,93.85250091552734,94.65499877929688,93.05750274658203,93.17250061035156,90.88848114013672,112424400,-0.003102858481131565,1.2408523218506562,82.12744979858398,
2020-07-08,94.18000030517578,95.375,94.08999633789062,95.34249877929688,93.00527954101562,117092000,0.023290114086561564,1.2697519139911329,82.61844970703125,
2020-07-09,96.26249694824219,96.31749725341797,94.67250061035156,95.75250244140625,93.40522003173828,125642800,0.004300324276778955,1.2752122589723556,83.14059982299804,
2020-07-10,95.33499908447266,95.9800033569336,94.70500183105469,95.91999816894531,93.56861877441406,90257200,0.0017492569203771957,1.2774429328413128,83.62034973144532,
2020-07-13,97.26499938964844,99.95500183105469,95.25749969482422,95.47750091552734,93.13695526123047,191649200,-0.004613190803429701,1.271549844851623,84.06089981079101,
2020-07-14,94.83999633789062,97.25499725341797,93.87750244140625,97.05750274658203,94.67823791503906,170989200,0.016548420475024583,1.29259198633918,84.55669982910156,
2020-07-15,98.98999786376953,99.24749755859375,96.48999786376953,97.7249984741211,95.3293685913086,153198000,0.006877322295030686,1.3014815580252084,85.04539978027344,
2020-07-16,96.5625,97.40499877929688,95.90499877929688,96.52249908447266,94.15634155273438,110577600,-0.012304931270650021,1.2854669169036896,85.48804977416992,
2020-07-17,96.98750305175781,97.14749908447266,95.83999633789062,96.32749938964844,93.96612548828125,92186800,-0.0020202512022980956,1.2828699508193004,85.91144973754882,
2020-07-20,96.4175033569336,98.5,96.0625,98.35749816894531,95.94635772705078,90318000,0.0210739279246257,1.3099050596995345,86.35989974975585,
2020-07-21,99.17250061035156,99.25,96.74250030517578,97.0,94.62215423583984,103433200,-0.013801674444927303,1.2918261765117984,86.7492497253418,
2020-07-22,96.69249725341797,97.9749984741211,96.60250091552734,97.27249908447266,94.8879623413086,89001600,0.0028092689120893244,1.2954552636292962,87.11964965820313,
2020-07-23,96.99749755859375,97.07749938964844,92.01000213623047,92.84500122070312,90.56900787353516,197004400,-0.04551643995416055,1.236490751909012,87.41949966430664,
2020-07-24,90.98750305175781,92.97000122070312,89.1449966430664,92.61499786376953,90.34463500976562,185438800,-0.0024772831483609314,1.2334276142062037,87.73354965209961,
2020-07-27,93.70999908447266,94.90499877929688,93.4800033569336,94.80999755859375,92.48583221435547,121214000,0.023700261787544585,1.2626601715588772,88.08204956054688,
2020-07-28,94.36750030517578,94.55000305175781,93.24749755859375,93.25250244140625,90.96652221679688,103625600,-0.0164275409481468,1.2419177698869996,88.40854965209961,
2020-07-29,93.75,95.2300033569336,93.7125015258789,95.04000091552734,92.71019744873047,90329200,0.01916837004180394,1.2657233092616855,88.73454971313477,
2020-07-30,94.1875,96.29750061035156,93.76750183105469,96.19000244140625,93.83199310302734,158130000,0.01210018428872961,1.2810387945622925,89.0926496887207,
2020-07-31,102.88500213623047,106.41500091552734,100.82499694824219,106.26000213623047,103.6551513671875,374336800,0.10468863124271488,1.4151489925338363,89.62169967651367,
2020-08-03,108.19999694824219,111.63749694824219,107.89250183105469,108.9375,106.26701354980469,308151200,0.02519760784812375,1.4508073618943713,90.2161996459961,
2020-08-04,109.13249969482422,110.79000091552734,108.38749694824219,109.66500091552734,106.97667694091797,173071600,0.006678149540124689,1.4604960704110157,90.81504959106445,
2020-08-05,109.37750244140625,110.39250183105469,108.89749908447266,110.0625,107.36443328857422,121776800,0.0036246667683779155,1.465789881982781,91.43264953613281,
2020-08-06,110.40499877929688,114.4124984741211,109.79750061035156,113.90249633789062,111.11030578613281,202428800,0.03488923418867129,1.5169301684466632,92.12014953613281,
2020-08-07,113.20500183105469,113.67500305175781,110.2925033569336,111.11250305175781,108.5841064453125,198045600,-0.02449457541173039,1.4797736080413175,92.75114959716797,
2020-08-10,112.5999984741211,113.7750015258789,110.0,112.72750091552734,110.16236114501953,212403600,0.014534798689731954,1.5012818195405764,93.41599960327149,
2020-08-11,111.97000122070312,112.48249816894531,109.10749816894531,109.375,106.88615417480469,187902400,-0.029739867275506704,1.4566338974843085,93.9942495727539,
2020-08-12,110.49749755859375,113.2750015258789,110.29750061035156,113.01000213623047,110.43843841552734,165598000,0.03323430524553572,1.5050441130642964,94.63774963378906,
2020-08-13,114.43000030517578,116.0425033569336,113.92749786376953,115.01000213623047,112.39293670654297,210082000,0.017697548554941767,1.5316797043325812,95.31234970092774,
2020-08-14,114.83000183105469,115.0,113.04499816894531,114.90750122070312,112.29275512695312,165565200,-0.0008912347937002352,1.5303146180872755,95.9988996887207,
2020-08-17,116.0625,116.0875015258789,113.9625015258789,114.60749816894531,111.99960327148438,119561600,-0.002610822170622251,1.526319238754346,96.6335496520996,
2020-08-18,114.35250091552734,116.0,114.00749969482422,115.5625,112.932861328125,105633600,0.008332804103680092,1.539037757970564,97.27749969482421,
2020-08-19,115.98249816894531,117.1624984741211,115.61000061035156,115.7074966430664,113.07453918457031,145538000,0.0012547032390819446,1.5409687936305592,97.87169967651367,
2020-08-20,115.75,118.39250183105469,115.73249816894531,118.2750015258789,115.5836181640625,126907200,0.02218961568871136,1.5751622989495184,98.4729997253418,
2020-08-21,119.26249694824219,124.86750030517578,119.25,124.37000274658203,121.53995513916016,338054800,0.05153245522782357,1.6563342795966902,99.28089981079101,
2020-08-24,128.69749450683594,128.78500366210938,123.9375,125.85749816894531,122.99357604980469,345937600,0.011960242739515126,1.6761444396384466,100.10404983520507,
2020-08-25,124.69750213623047,125.18000030517578,123.05249786376953,124.82499694824219,121.98458862304688,211495600,-0.00820373228234006,1.6623937993891198,100.88559982299805,
2020-08-26,126.18000030517578,126.99250030517578,125.0824966430664,126.52249908447266,123.6434555053711,163022400,0.01359905610039247,1.685000785927957,101.65564987182617,
2020-08-27,127.14250183105469,127.48500061035156,123.8324966430664,125.01000213623047,122.16536712646484,155552400,-0.011954371429482857,1.6648576606740038,102.39789993286132,
2020-08-28,126.01249694824219,126.44249725341797,124.57749938964844,124.80750274658203,121.96748352050781,187630000,-0.0016198655002642726,1.6621608151866272,103.13539993286133,
2020-08-31,127.58000183105469,131.0,126.0,129.0399932861328,126.10365295410156,225702700,0.03391214827961697,1.718528259215805,103.96759979248047,
2020-09-01,132.75999450683594,134.8000030517578,130.52999877929688,134.17999267578125,131.12672424316406,151948100,0.039832607385921204,1.7869817206467589,104.85684967041016,
2020-09-02,137.58999633789062,137.97999572753906,127.0,131.39999389648438,128.4099578857422,200119000,-0.02071842995262474,1.7499582650409182,105.65219955444336,
2020-09-03,126.91000366210938,128.83999633789062,120.5,120.87999725341797,118.12936401367188,257599600,-0.08006086097198728,1.6098550996766972,106.26949951171875,
2020-09-04,120.06999969482422,123.69999694824219,110.88999938964844,120.95999908447266,118.2075424194336,332607200,0.0006618285313737537,1.6109205477130408,106.86449951171875,
2020-09-08,113.94999694824219,118.98999786376953,112.68000030517578,112.81999969482422,110.25276947021484,231366600,-0.0672949690084228,1.5025136993796602,107.35274948120117,
2020-09-09,117.26000213623047,119.13999938964844,115.26000213623047,117.31999969482422,114.6503677368164,176940500,0.039886545046732946,1.5624437797333004,107.89024948120117,
2020-09-10,120.36000061035156,120.5,112.5,113.48999786376953,110.90751647949219,182274400,-0.03264577089172682,1.5114365980689233,108.33604949951172,
2020-09-11,114.56999969482422,115.2300033569336,110.0,112.0,109.45142364501953,180860300,-0.01312889146018037,1.4915931110239322,108.7554995727539,
2020-09-14,114.72000122070312,115.93000030517578,112.80000305175781,115.36000061035156,112.7349853515625,140150100,0.03000000544956749,1.5363409124831875,109.24214965820312,
2020-09-15,118.33000183105469,118.83000183105469,113.61000061035156,115.54000091552734,112.9108657836914,184642000,0.0015603355081781345,1.538738119761602,109.6836996459961,
2020-09-16,115.2300033569336,116.0,112.04000091552734,112.12999725341797,109.57845306396484,154679000,-0.029513619829399818,1.4933243878779525,110.06284957885742,
2020-09-17,109.72000122070312,112.19999694824219,108.70999908447266,110.33999633789062,107.82918548583984,178011000,-0.01596362221861003,1.4694855215000318,110.36279953002929,
2020-09-18,110.4000015258789,110.87999725341797,106.08999633789062,106.83999633789062,104.4088363647461,287104900,-0.03172013880879665,1.422873236780534,110.58454940795899,
2020-09-21,104.54000091552734,110.19000244140625,103.0999984741211,110.08000183105469,107.57510375976562,195713800,0.030325773158183855,1.4660229677919911,110.86774948120117,
2020-09-22,112.68000030517578,112.86000061035156,109.16000366210938,111.80999755859375,109.26576232910156,183055400,0.015715803949514662,1.4890626973392957,111.1943994140625,
2020-09-23,111.62000274658203,112.11000061035156,106.7699966430664,107.12000274658203,104.6824722290039,150718700,-0.0419461131778841,1.4266023049077363,111.3956494140625,
2020-09-24,105.16999816894531,110.25,105.0,108.22000122070312,105.75743103027344,167743300,0.010268842848365045,1.4412518597839492,111.60554946899414,
2020-09-25,108.43000030517578,112.44000244140625,107.66999816894531,112.27999877929688,109.72504425048828,149981400,0.03751614778042578,1.4953220775444174,111.92069946289062,
2020-09-28,115.01000213623047,115.31999969482422,112.77999877929688,114.95999908447266,112.34407806396484,137672400,0.023868902158110217,1.5310137739081873,112.29334945678711,
